id,host_country,partner_institution,description,type_of_person,type_of_application,name_of_program,academic_year,total_number,agreement_name,disclaimer,academic_calendar,gpa_for_undergraduate_admission,gpa_for_graduate_admission,accepted_proof_of_language_proficiency,study_load_for_undergraduate_students,study_load_for_graduate_students,restrictions,important_links,scholarships,course_information,housing,gpa_undergraduate_admission,gpa_graduate_admission,study_load_undergraduate,study_load_graduate,bachelor,second_cycle_master_postgraduate,third_cycle_phd_doctoral,comment,reports,academic_calendar_fall_semester,academic_calendar_spring_semester,academic_calendar_note,accepted_proof_of_language_proficiency_toefl,accepted_proof_of_language_proficiency_ielts,language_proficiency_reporting,limited_departments,housing_information,additional_information,board_plan,partner_information_description,academic_calendar_winter_semester,academic_calendar_summer_semester,academic_calendar_specific_dates_url,study_load_undergraduate_students,study_load_graduate_students,course_catalogue,information_for_erasmus_students,interrail_green_travel_link,housing_link,reports_count,academic_calendar_first_term,academic_calendar_second_term,language_proficiency_requirements,on_campus_accommodation,additional_information_undergraduate,additional_information_graduate,number_of_reports,fall_semester,spring_semester,academic_calendar_url,important_dates_url,course_information_url,toefl_ibt_or_special_home_edition,ielts,duolingo,academic_information,spring_trimester_1,autumn_trimester_2,trimester_3_not_recommended,accepted_proof_of_language_proficiency_undergraduate,accepted_proof_of_language_proficiency_postgraduate,study_load_undergraduate_timeframe,study_load_undergraduate_exceptions,study_load_graduate_timeframe,study_load_graduate_exceptions,institution_description,undergraduate_colleges,graduate_schools,academic_years,additional_requirements_academic_details,undergraduate_level_restriction,graduate_level_restriction,undergraduate_course_list_url,graduate_course_list_url,ewha_exchange_visiting_information,ewha_exchange_student_handbook,academic_calendar_link,exchange_programs,ema_course_lists_link,ema_schools_departments,autumn_semester,restrictions_not_available,restrictions_only_available_to_students_who_major_in_same_area,language_requirements,course_restrictions,course_levels,self_arranged_accommodation,minimum_gpa_for_admission,study_load,degree_levels,semester_fulfillment,language_proficiency,study_load_graduate_notes,academic_calendar_autumn,academic_calendar_spring,winter_semester,notes_for_course_registration,students_permitted_to_take_up_to_1_course_outside_admitted_faculty,students_may_take_up_to_1_course_in_school_of_continuing_studies_with_permission,important_information_for_students_applying_for_graduate_admission,rent,transcript_issuance,english_taught_courses_url,regular_japanese_taught_courses_url,inbound_exchange_programme_website,application_information_url,application_procedures_url,type_of_accommodation_offered,university_housing_fees,housing_application_method,academic_calendar_first_fall_semester,academic_calendar_second_spring_semester,accepted_proof_of_language_proficiency_english,accepted_proof_of_language_proficiency_chinese,study_load_for_undergraduate_students_note,study_load_for_graduate_students_note,housing_note,ntu_homepage,exchange_visiting_students_overview,ntu_online_course_information,reports_info,campuses,undergraduate_schools,research_institutes_and_centres,bachelors_degrees,double_majors,concurrent_degrees,joint_degrees,double_degrees,masters_degrees,doctoral_degrees,graduate_diplomas,undergraduates,graduate_students,faculty,research_staff,important_topics,available_nyu_schools_faculties_open_to_exchange_students,toefl_test,ielts_test,other_ways_to_meet_english_language_requirements,health_insurance_requirement,exchange_students_housing,available_programs,university_website,exchange_study_web_page,campus_map,partner_description,program_name,agreement_description,language_proficiency_requirement,pre_term_portuguese_course,english_language_requirements,japanese_language_requirements,study_load_undergraduate_note,study_load_graduate_note,scholarship_note,number_of_colleges,number_of_graduate_schools,number_of_professional_schools,full_time_faculty_members,undergraduate_students,additional_requirements,language_proficiency_undergraduate,language_proficiency_graduate,language_proficiency_validity,eligibility,course_enrolment,language_of_instruction,course_catalog_url,information_for_incoming_students,academic_calendar_fall_term,academic_calendar_spring_term,orientation_week,study_load_for_undergraduate_students_exceptions,academic_calendar_autumn_semester,module_lists,not_open_for_exchange_students,other_restrictions,gpa_law_admission,graduate_level_restrictions,majors_closed_for_exchange,colleges_open_for_exchange_students,colleges_not_open_for_exchange_students,honours_level_course_entry_requirements,high_pressure_subject_areas,subject_specific_agreements,ects_converter,all_students_can_apply,information_about_exchange_students_and_course_selection,semester_1,semester_2,english_language_requirement,english_language_requirement_for_law,programmes_not_opened_to_exchange_students,deadlines,grade_requirements,law_students_info,website_for_incoming_exchange,provisional_results_information,postgraduate_courses_information,mix_of_undergraduate_and_postgraduate_courses_information,language_proficiency_proof,law_requirements,computer_science_requirements,history_requirements,music_requirements,psychology_requirements,creative_writing_requirements,faculties_and_schools,contact_email,study_load_undergraduate_notes,unavailable_study_areas,teaching_languages,students_applying_for_this_university_are_automatically_nominated_for_the_erasmus_plus_scholarship,autumn_semester_dates,spring_semester_dates,housing_url,study_areas_included_in_this_agreement,restricted_programs,fees,fall_term,spring_term,intensive_spanish_course_in_july
0,Finland,Åbo Akademi University,"Åbo Akademi University is Finland’s only Swedish-language multidisciplinary university, founded in 1918, with its main activities in two campuses: Åbo (Turku) and Vasa. It has around 7,000 students, including about 1,000 international students each year. The official language of instruction is Swedish, but there is a wide array of courses taught in English (around 250 annually) for exchange students. Turku (Åbo in Swedish) is Finland’s oldest city and a charming place to live and study. With over 40,000 students in the city and a historic, cultural atmosphere, there's always something going on — theatre, museums or festivals. Turku lies on the southwest coast of Finland, close to the archipelago, has good transport links to other parts of Finland and beyond, and provides a picturesque natural environment (coastline, islands, parks) for both study and recreation.",Student,Outgoing,Erasmus student,"['2019/2020', '2020/2021', '2021/2022', '2022/2023', '2023/2024', '2024/2025', '2025/2026', '2026/2027', '2027/2028']",6,Åbo Akademi University - Erasmus - Nordlys,"We strive to keep the agreement information updated. However, the information is subject to changes by the exchange partner.","{'autumn_semester': 'August to December', 'spring_semester': 'January to July'}",All students can apply,All students can apply,"No English language test required. It is expected that you speak English at level B2. If you want to study in Swedish, you need to provide test results of level B2.",30 ECTS,30 ECTS,Exchange students study the same courses as degree students that are offered in English. Most courses that are available in English are open to exchange students however there may be some restrictions at some faculties. Students must always meet any course prerequisites which are always mentioned in the course description in the study handbook.,"['Main site', 'Course catalogue', 'Housing']",Students applying for this university are automatically nominated for the Erasmus+ scholarship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,USA,Arizona State University,"The university was founded in 1885 and is among the largest universities in the US with more than 74,000 students from 120 countries. ASU has four campuses located throughout the Phoenix metropolitan area, but are easily accessible by free intercampus shuttles. While international exchange students can study at any campus, most take courses at the Tempe campus due to the high number of classes and programs offered. Tempe is a lively university city, only a five-minute drive from Phoenix.",Student,Outgoing,Bilateral exchange student,"['2020/2021', '2021/2022', '2022/2023', '2023/2024', '2024/2025', '2025/2026', '2026/2027', '2027/2028']",2,Arizona State University - University-wide,"We strive to keep the agreement information updated. However, the information is subject to changes by the exchange partner","Fall semester: August- December; Spring Semester: January-May. Please note that the spring semester begins very early compared to the spring semester at UCPH. You should only apply, if you do not have exams in January at UCPH.",7 (Danish scale),Above 7 (Danish scale) - please note that when applying for graduate level in the US you have to fulfill the grade requirement from the department at your host university. Each department has their own grade requirement for graduate level students - and it is often very high -  often between 10 and 12.,TOEFL-test: 79 or IELTS-test: 6.0,12 units = 30 ECTS,9 units = 30 ECTS,"Course Restrictions: W.P. Carey School of Business (undergraduate programs): seats are limited depending on the specific academic unit or course; one example is Supply Chain Management (SCM) which has extremely limited spaces for exchange students. W.P. Carey School of Business (MBA): prior approval required during exchange program nomination phase (limited course offerings). Herberger Institute for Design and the Arts: students studying a similar major at their home university will be required to submit a portfolio of work or audition to gain access to courses. Ira A. Fulton Schools of Engineering: Engineering students cannot take any engineering capstone courses at ASU. In addition, some schools in engineering have further enrollment restrictions for engineering students: Schools of Computing and Augmented Intelligence: Students can take any lower division courses they wish. For upper division courses, they need instructor approval to receive access to the course. Sustainable Engineering and the Built Environment: If there are a large number of open seats, students will be allowed to enroll in courses for which they meet prerequisites. If there are very few seats available, advisors will wait until 1-2 weeks before the start of the semester before giving permission for exchange students to enroll. Engineering of Matter, Transport, and Energy: After all registration has opened, students may be given overrides into courses that still have a lot of seats open, depending on the course demand for ASU majors. For these courses, advisers will wait until the FIRST WEEK of the semester before giving permission for exchange students to enroll. Walter Cronkite School of Journalism & Mass Comm: JMC courses are not available; MCO courses are limited. Alternative courses in other colleges may be found under the following prefixes: COM & ENG. College of Health Solutions: seats are limited depending on the specific academic unit or course. Edson College of Nursing and Health Innovation: most courses are restricted. Mary Lou Fulton Teacher’s College: most courses are restricted.",ASU International Exchange Program website,Students applying for this university are automatically considered for KU’s Internationalisation scholarship.,"Students should use the most recent semester Class Search (LINK) to search course offerings, as the Course Catalog Search will include many courses that are not currently scheduled. International exchange students are eligible to enroll in most classes for which they meet applicable prerequisites, as long as the course has not filled to capacity. Please note that students are not guaranteed to receive all of their preferred classes, even if they meet prerequisites. Online courses: ASU offers several iCourses that are 100% online; international exchange students may take iCourses, but must be enrolled in at least 9 credits of in-person coursework (undergraduate) or 6 credits of in-person coursework (graduate). Internet - Hybrid courses: ASU offers several courses that have both an inperson and online component. International exchange students are not restricted from taking hybrid classes.","Students have 3 housing options: 1) On-Campus: ASU Residence Halls: On-campus housing is EXTREMELY limited, and is assigned on a first-come, first-served basis! Students should apply for on-campus housing as soon as they have the opportunity, but housing may fill before they have the chance to apply. 2) Off-Campus: Apartments: Prices are comparable to living on-campus, and apartments near campus are filled with ASU students. 3) Homestays: Homestays are not organized by ASU, but can be organized through a Homestay company in the area.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Australia,Australian National University,"Founded in 1946, the Australian National University (ANU) supports a community of over 25,500 students. The ANU campus is located in Canberra, the capital of Australia and comprises seven academic colleges, which host a number of schools and research centres specialising in a variety of disciplines. The university is especially renowned for the strength of its Arts and Humanities and Natural Sciences departments. ANU courses are taught in small classes and state-of-the-art collaborative spaces that stimulate students to think differently. As ANU students, incoming exchange participants will have the support of our vibrant and talented community including access to academic, sporting, cultural and social activities, and access to comprehensive wellbeing support.  ANU is located in the heart of Canberra, our beautiful and vibrant capital city. Canberra’s accessibility, friendliness, and overall quality of life makes it the perfect place to live, study and explore the region.  Get a glimpse of a day in the life of an ANU exchange student!",Student,Outgoing,Bilateral exchange student,"['2020/2021', '2021/2022', '2022/2023', '2023/2024', '2024/2025', '2025/2026', '2026/2027']",6,Australian National University - University-wide,"We strive to keep the agreement information updated. However, the information is subject to changes by the exchange partner.",Spring (Semester 1): February - June; Autumn (Semester 2): July - November,,,UNDERGRADUATE: TOEFL-test (excluding home edition): overall 80; IELTS-test: overall 6.5; Studentereksamen: minimum 10 in English B (two years from application date); Studentereksamen: passed English A (no expiration). POSTGRADUATE: TOEFL-test (excluding home edition): overall 80; IELTS-test: overall 6.5; Studentereksamen: passed English A (no expiration).,,,"At the Crawford School of Public Policy only undergraduate courses are available (Policy and Governance; Economics; National Security Policy; Resources, Environment and Development).",['ANU Inbound Exchange & Study Abroad'],Students applying for this university are automatically considered for UCPH’s Internationalisation scholarship.,,"For undergraduate exchange students, ANU accommodation is guaranteed.",7 (Danish scale),7 (Danish scale),24 units = 30 ECTS. Note: Timeframe: The above conversion applies for students going abroad in the academic year 2023-2024 and onwards. Exceptions to the conversion: Conversion does not apply to mandatory stays (HUM) or clinical electives (SUND) abroad.,24 units = 30 ECTS. Note: Conversion and levels: Study load is calculated according to the level of the specific course. Please note that not all UCPH Master’s (graduate) programmes allow credit transfer of bachelor (undergraduate) courses into their programmes. Exceptions to the conversion: Conversion does not apply to mandatory stays (HUM) or clinical electives (SUND) abroad.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,USA,Barnard College,"Barnard College of Columbia University was founded in 1889 and is devoted to empowering young women to pursue their passions. The Barnard community supports a community of 2,600 undergraduate women, all gathered on Campus Morningside Heights, situated in the heart of upper Manhattan.

The exchange agreement with Barnard is between DIS Copenhagen and Barnard College, and the exchange spots have been given to the University of Copenhagen by DIS. Students exchanged through the agreement should expect to attend an information meeting at DIS Copenhagen where you will meet students from Barnard studying in Copenhagen.",Student,Outgoing,Bilateral exchange student,"['2020/2021', '2021/2022', '2022/2023', '2023/2024', '2024/2025', '2025/2026', '2026/2027', '2027/2028']",8,Barnard College - University-wide,"We strive to keep the agreement information updated. However, the information is subject to changes by the exchange partner","Spring Semester: January-May
  Please note that the spring semester begins very early compared to the spring semester at UCPH. You should only apply, if you do not have exams in January at UCPH.",9 (Danish scale),,"TOEFL-test: 100
IELTS-test: 7.0",12 credits = 30 ECTS,,"The agreement is only open in the spring semester for female, undergraduate students, who are younger than 25 years during the entire stay at Barnard.

All VISP Students are required to purchase medical insurance in accordance with Barnard policy and visa regulations. This comprehensive insurance will be billed automatically to each student.

Students must have completed at least one year of higher education at UCPH.

- School of Law is not available to exchange students.","['Visiting International Students Program', 'Course Catalogue', 'Housing']",Students applying for this university are automatically considered for KU’s Internationalisation scholarship.,"Barnard students are free to enroll in classes on both the Barnard and Columbia campuses. Like all Barnard students, VISP students are eligible to take the following courses during the spring semester:
Courses designated BC, UN, C, V and W
Courses numbered from 1000 through 4999
VISP students are not eligible to take any course designated G, K, I, or J",All VISP students are required to live on-campus and select a meal plan (paid by the student). Accepted students are required to pay the full housing and insurance invoice in December before the semester begins.,,,,,Bachelor,Second cycle/Master/Postgraduate,Third cycle/Phd/Doctoral,Only female students. Check fact sheet,8 reports for Outgoing Student existing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,USA,Boston College,"Boston College was founded in 1863 and has an enrollment of nearly 14,700 students from more than 80 countries. BC is located in the residential neighborhood of Chestnut Hill, approximately 7 miles west of Boston. There are several tramlines into downtown Boston directly across from the campus as well as bus routes.",Student,Outgoing,Bilateral exchange student,"['2020/2021', '2021/2022', '2022/2023', '2023/2024', '2024/2025', '2025/2026', '2026/2027']",12,Boston College - University-wide,,,,,,,,"The agreement is open for undergraduate students only.

Students are not allowed to take all of their classes in one subject area.
Due to high demand, the Economics and Finance Department will enroll students in only one class.
There is also a limited range of classes in the following departments:
- Communications
- Computer Science
- Marketing","['Website for International Exchange Students', 'Course Catalogue']",Students applying for this university are automatically considered for KU’s Internationalisation scholarship.,,,7 (Danish scale),N/A,12 credits = 30 ECTS,N/A,,,,,,August- December,January-May,"Please note that the spring semester begins very early compared to the spring semester at UCPH. You should only apply for the spring semester, if you do not have exams in January at UCPH.","79/80, law students: 100",7.0,Scores must be reported directly to BC: TOEFL Testing Code is 3083 / Department Code is 00.,"['Communications', 'Computer Science', 'Marketing']",Campus housing is extremely limited. Students interested in on-campus housing will be put in a housing lottery. The Office of Residential Life will contact students directly with their placements. Some dorms require a meal plan and students living on campus must pay the Health Services fee.,"Fall semester applicants: If you want to apply for the fall semester at this university, you need to apply in the first application round (with deadline in November), as this is the only time fall semester spots will be offered.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,USA,Boston University,"Boston University was established in 1869 and offers a breadth of programs through its 17 Schools and Colleges. With more than 30,000 students from 140 countries, it is the fourth largest independent university in the US. Campus is located approximately 20 minutes from downtown Boston and offers more than 500 student clubs.",Student,Outgoing,Bilateral exchange student,"['2020/2021', '2021/2022', '2022/2023', '2023/2024', '2024/2025', '2025/2026', '2026/2027']",20,Boston University - University-wide,,Fall semester: September- December; Spring Semester: January-May,,,"['TOEFL-test: 90-100 (with minimum 20 in each section)', 'IELTS-test: 7.0', 'Duolingo English Test: between 125-135']",,,"The agreement is only open for humanities, social science and science students. EXCHANGE STUDENTS ARE NOT ELIGIBLE TO TAKE THE FOLLOWING COURSES: Questrom 323 classes (all courses numbered QST XX 323); 700-level COM classes; Questrom School of Business (business classes at 500-level or higher); Graduate PS classes; Graduate Directed Study in Psychology",,Students applying for this university are automatically considered for UCPH's Internationalisation scholarship.,"['http://www.bu.edu/phpbin/course-search/', 'https://www.bu.edu/academics/']","BU is unable to invite students over the age of 25 to apply for on-campus housing. BU maintains a variety of on-campus housing options for students below 25. On-campus housing at BU is available, but not guaranteed. Pricing differs by residence type, and first choice of residence is not always available. Students who opt to live off-campus are responsible for finding their own housing. Housing information can be found under the Housing & Dining section at: www.bu.edu/abroad/inbound. Some housing options require that students purchase a meal plan.",7 (Danish scale),>7 (Danish scale),12 credits = 30 ECTS,12 credits = 30 ECTS,,,,,,,,,,,,,,"Fall semester applicants: If you want to apply for the fall semester at this university, you need to apply in the first application round (with deadline in November), as this is the only time fall semester spots will be offered.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,USA,California Institute of Technology,,Student,Outgoing,Bilateral exchange student,"['2020/2021', '2021/2022', '2022/2023', '2023/2024', '2025/2026', '2026/2027']",0,California Institute of Technology - University-wide,,"CALTECH has three terms per year (trimester system) Please note that the spring semester begins very early compared to the spring semester at UCPH. You should only apply for the spring semester, if you do not have exams in January at UCPH.",Undergraduate students should have a GPA of at least 9 (Danish scale) to get accepted as exchange students at CALTECH.,N/A,TOEFL iBT: Minimum score of 110,Credit points for full time students /units: Minimum of 36 units to maintain visa status. Fall term max of 45 units. Winter and Spring terms provided students have 3.2 or above GPA can take up to 54 units. Most courses hold 9 to 12 units. Undergraduates should take approximately 36 to 45 (fall) credit points per semester (54 other terms).,N/A,"Only undergraduates can participate in the exchange program with UCPH. Students should be going into their 3rd year of studies at UCPH. Exchange students can choose 1 term (fall only) or full year. The student must be younger than 25 while studying at CALTECH. All CALTECH students are required to live on-campus and enroll in a board plan. Students can take performance arts or sports classes for activities credit. However, these do not count toward the minimum of 36 required academic units.",,Students applying for this university are automatically considered for KU’s Internationalisation scholarship.,,Housing: Students MUST reside in on-campus halls of residence which are arranged by Caltech. UCPH students usually live in Marks or Braun.,,,,,,,,Check fact sheet for restrictions,,,,,,,,,,"Fall semester applicants: If you want to apply for the fall semester at this university, you need to apply in the first application round (with deadline in November), as this is the only time fall semester spots will be offered. Spring semester applicants: If you want to apply for the spring semester at this university, you need to apply in application round 1 (with deadline in November) or in application round 2 (with deadline in February - and only if there are vacant spots) as this is the only application rounds where the spots will be offered.","Board plan: Students will be on a required board plan (no exceptions) that provides 20 meals per week, weekdays only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Czech Republic,Charles University (Prague),"Established in 1348, Charles University stands as one of the oldest and most esteemed universities in the world. Despite its rich historical legacy, the university maintains a forward-thinking and cosmopolitan approach, making it a modern and prestigious institution of higher education. As the largest and top-rated university in the Czech Republic, Charles University boasts 17 faculties, with 14 of them located in the vibrant city of Prague. The university's commitment to internationalization is evident in its diverse student body, with over 9,000 international students comprising approximately 20% of the total student population. This multicultural environment fosters a lively and dynamic atmosphere within the university. Offering a wide range of courses in multiple languages, including English, German, French, and Czech, Charles University ensures that students from various backgrounds can pursue their academic goals. As an Erasmus student, one can benefit from the support of international associations dedicated to facilitating the integration and orientation process. Additionally, each faculty hosts various clubs and organizations, such as film clubs, choirs, and book clubs, providing students with opportunities to engage in extracurricular activities and explore their diverse interests. Charles University serves as a thriving hub of intellectual growth, cultural exchange, and community engagement, making it a highly sought-after institution for students seeking a comprehensive and enriching educational experience. Prague offers a rich and stimulating environment for student life, combining historical depth with modern infrastructure. The city is compact and well-connected by public transport, including a metro system known for its depth and efficiency. Students can explore medieval streets, vibrant cultural venues, and green spaces throughout the city. A fun fact: Prague is home to the world’s largest castle complex (the Prague Castle) which spans over 70,000 square meters and includes palaces, churches, and historic lanes, making it a central part of the city’s identity and a frequent destination for students and visitors alike.",Student,Outgoing,Erasmus student,"['2020/2021', '2021/2022', '2022/2023', '2023/2024', '2024/2025', '2025/2026', '2026/2027', '2027/2028']",35,Charles University - Erasmus - 4EU+,,,,,All applicants must have a sufficient command of the English language. Each faculty has different language requirements. Specific English language requirements are available on the website of the respective faculty. Your coordinator at UCPH will provide you with a language certificate to upload with your application at CU.,,,"NB! Due to capacity issues, the Department of Political Science can only offer exchange spots to 10 UCPH students per academic year. Several faculties offer the same subject areas - e.g. sociology. Consider therefore the course offerings at each faculty before making a decision to apply at CU. You must be able to get a pre-approval of 30 ECTS per semester.",,Students applying for this university are automatically nominated the Erasmus+ scholarship.,,,,,,,,,,,,,,,,,,,,,,"Some study areas are offered at several of CU's many faculties. For example, the three faculties of theology offer not only theological courses, but also philosophy, social works, social sciences, language studies, and so on. Have a good look at all faculties before making a decision, as there may be interesting options at many other faculties than you might think.",October – February,February – July,https://cuni.cz/UKEN-368.html,30 ECTS,30 ECTS,Course Catalogue,Information for Erasmus students,https://www.interrail.eu/en/interrail-passes/erasmus,https://cuni.cz/UKEN-365.html,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,China (Hong Kong),Chinese University of Hong Kong,"The Chinese University of Hong Kong (CUHK) is a leading comprehensive research university. It has a total of 61 departments under the Faculties of Arts, Business Administration, Education, Engineering, Law, Medicine, Science, and Social Science. Currently, it has approximately 21,000 students undertaking undergraduate, postgraduate and doctoral programmes.
CUHK is the only university in Hong Kong with a college system. Each undergraduate student is associated with one of the nine Colleges. The Colleges are responsible for informal learning, and for academic and cultural immersion for students. CUHK is committed to general education and whole-person development.",Student,Outgoing,Bilateral exchange student,"['2019/2020', '2020/2021', '2021/2022', '2022/2023', '2023/2024', '2024/2025', '2025/2026', '2026/2027']",6,Chinese University of Hong Kong - University-wide,,,,,,,,"Undergraduate students should have completed at least two semesters of university studies.

Please note that availability of postgraduate-level courses for exchange students is very limited. Graduate students should make sure that they are allowed to take undergraduate courses while on exchange as part of their graduate degree before applying.

All English-taught courses are open to exchange students except the following:
- Faculty of Medicine courses (except some biomedical sciences and public health courses)
- Faculty of Education courses (except some sports science and physical education (SPED) courses taught in English, and physical education (PHED) courses with an X after the course number)
- Faculty of Law courses (except Law major students)
- MBA courses (except for MBA specific exchange agreements)
- Student-orientated teaching (STOT) courses
- Courses under the MSc in Advanced Environmental Planning Technologies and
MSc in Housing Studies programmes
- Core Master of Accountancy courses
- Courses under the MSc in Finance, MSc in Management and MSc in Marketing programmes, except students from the exchange partner schools of these programmes, who can take specified courses
- FNSC courses under the Food and Nutritional Sciences programme in the School of Life Sciences
- Courses in the undergraduate and postgraduate design studios, except for students from the School of Architecture's exchange-partner schools
- College General Education (GECC, GEJC, GEMC, GESH, GEUC, GESC) courses
- All courses listed here (for IASP students)
- Any other courses restricted by their offering Departments","{'term_time_exchange': 'https://www.oal.cuhk.edu.hk/getting_started/', 'course_information': 'https://www.oal.cuhk.edu.hk/academics/', 'campus_life': 'https://www.oal.cuhk.edu.hk/campuslife/'}",Students applying for this university are automatically considered for KU’s Internationalisation scholarship.,,The Office of Academic Links (OAL) will place exchange students in on-campus accommodations (hostels) where there are plenty of opportunities to integrate with locals through the many formal and informal activities organised by the hostels.,"7
CUHK also considers applicants with a lower average, but extra academic recommendations from a professor is required for students with a grade average under 7.","7
CUHK also considers applicants with a lower average, but extra academic recommendations from a professor is required for students with a grade average under 7.",15 units = 30 ECTS,15 units = 30 ECTS,,,,,,,,,,,,,,,,,,,,,,,,,,,September - December,January - May,"Copy of TOEFL or IELTS test report, taken within the last two years or a written support letter from the home institution's study-abroad office attesting the student's ability to attend courses instructed in English. Minimum TOEFL score of 550 (paper-based) or 80 (internet-based), or IELTS 6 (For undergraduates) or IELTS 6.5 (For postgraduates) or equivalent.

Law students must submit a score report: a score of 100 on TOEFL or a score of 7 on IELTS.","On-campus housing is guaranteed for exchange students.
Accommodation fee for undergraduate students per semester is between HK$8,000 and HK$11,200.
Accommodation fee for postgraduate students per semester is approximately HK$13,500.
Accommodation is shared, normally double or triple occupancy.
Single room options are very limited and only available to students with medical needs and able to provide official medical proof.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
